,ID,Country,Brand,Type,Package,Rating,Image
2422,2422,THA,Brand C,Flat Noodle Tom Yum,Pack,3.8,
2423,2423,KOR,Brand D,JPNese Seafood Flavor Udon,Pack,3.8,
2424,2424,JPN,Brand E,Chukazanmai Soybean Paste,Pack,3.5,
2425,2425,KOR,Brand F,Seafood Party,Pack,2.3,
2426,2426,JPN,Brand G,JPNese Style Noodle Fresh Udon,Bowl,3.8,
2427,2427,THA,Brand A,Crab Instant Rice Vermicelli,Pack,2.5,
2428,2428,USA,Brand B,Garlic Pepper,Pack,3.3,
2429,2429,HKG,Brand C,Seaweed Instant Noodle,Pack,,
2430,2430,TWN,Brand D,Beef Ramen,Pack,,
2431,2431,VNM,Brand E,Chicken Ramen,Pack,,
2432,2432,JPN,Brand F,Shoyu Ramen,Pack,,
2433,2433,KOR,Brand G,Miso Ramen,Pack,,
2434,2434,JPN,Brand A,Curry Ramen,Bowl,,
2435,2435,THA,Brand B,Tom Yum Ramen,Pack,1.8,
2436,2436,THA,Brand C,Chicken Instant Noodle,Cup,2.5,
2437,2437,PHL,Brand D,Mushroom Instant Noodle,Cup,2,
2438,2438,USA,Brand E,Beef and Mushroom Instant Noodle,Cup,3,
2439,2439,PHL,Brand F,Kimchi Ramen,Pack,4.8,
2440,2440,USA,Brand A,Shoyu Ramen,Cup,1.8,
2441,2441,USA,Brand B,Shoyu Ramen,Cup,1.8,
2442,2442,TWN,Brand C,Shoyu Ramen,Pack,4.5,
2443,2443,JPN,Brand D,Chicken Ramen,Pack,3,
2444,2444,KOR,Brand E,Shoyu Ramen,Bowl,4.3,
2445,2445,JPN,Brand F,Miso Ramen,Bowl,4,
2446,2446,JPN,Brand G,Curry Ramen,Pack,3.8,
2447,2447,JPN,Brand A,Tom Yum Ramen,Pack,5,
2448,2448,THA,Brand B,Chicken Instant Noodle,Pack,2.5,
2449,2449,JPN,Brand C,Mushroom Instant Noodle,Pack,3.5,
2450,2450,KOR,Brand D,Beef and Mushroom Instant Noodle,Pack,3.5,
2451,2451,THA,Brand E,Kimchi Ramen,Pack,2.8,
2452,2452,USA,Brand F,Shoyu Ramen,Tray,4.5,
2453,2453,KOR,Brand G,Shoyu Ramen,Pack,2.5,
2454,2454,THA,Brand A,Shoyu Ramen,Pack,5,
2455,2455,CHN,Brand B,Noodle King Beef,Pack,1.8,
2456,2456,TWN,Brand C,100 Furong Shrimp,,3,
2457,2457,USA,Brand D,Bowl Noodles Rich & Savory Chicken,Bowl,1.8,
2458,2458,THA,Brand E,Shrimp Creamy Tom Yum,Pack,5,
2459,2459,TWN,Brand F,Fresh Shrimp,Pack,3.3,
2460,2460,KOR,Brand A,Gyeong-Gi-Do Rice,Bowl,2.3,
2461,2461,CHN,Brand B,Hot & Sour Rice Noodle,Pack,0,
2462,2462,TWN,Brand C,Artificial Peppered Beef,Pack,3.5,
2463,2463,TWN,Brand D,100 Artificial Shallot Chicken,Pack,3.3,
2464,2464,JPN,Brand E,Miso Soybean Paste,Pack,3.5,
2465,2465,KOR,Brand F,Mupama Tang Myun,Pack,3.5,
2466,2466,THA,Brand G,Artificial PA-LO Duck,Pack,0.1,
2467,2467,VNM,Brand A,Mi Chay Vegetarian,Pack,2.8,
2468,2468,THA,Brand B,Tom Yam Koong Rice Vermicelli,Pack,1.5,
2469,2469,JPN,Brand C,Seaweed Instant Noodle,Pack,3,
2470,2470,JPN,Brand D,Beef Ramen,Tray,5,
2471,2471,THA,Brand E,Chicken Ramen,Pack,3.7,
2472,2472,HKG,Brand F,Shoyu Ramen,Pack,4,
2473,2473,KOR,Brand G,Miso Ramen,Pack,4,
2474,2474,KOR,Brand A,Curry Ramen,Pack,4,
2475,2475,TWN,Brand B,Tom Yum Ramen,Pack,3.4,
2476,2476,KOR,Brand C,Chicken Instant Noodle,Pack,3.8,
2477,2477,KOR,Brand D,Mushroom Instant Noodle,Pack,4,
2478,2478,THA,Brand E,Beef and Mushroom Instant Noodle,Pack,3.6,
2479,2479,KOR,Brand F,Kimchi Ramen,Pack,2.8,
2480,2480,KOR,Brand A,Shoyu Ramen,Pack,2.9,
2494,2481,TWN,Brand A,Seaweed Instant Noodle,Pack,2.9,
2495,2482,TWN,Brand B,Beef Ramen,Pack,2.8,
2496,2483,TWN,Brand C,Chicken Ramen,Pack,2.5,
2497,2484,VNM,Brand D,Shoyu Ramen,Pack,2.5,
2498,2485,VNM,Brand E,Miso Ramen,Pack,3.8,
2499,2486,TWN,Brand F,Curry Ramen,Pack,1,
2500,2487,THA,Brand A,Tom Yum Ramen,Pack,2.5,
2501,2488,PHL,Brand B,Chicken Instant Noodle,Pack,4.5,
2502,2489,THA,Brand C,Mushroom Instant Noodle,Bowl,2,
2503,2490,VNM,Brand D,Beef and Mushroom Instant Noodle,Pack,2.8,
2504,2491,CHN,Brand E,Kimchi Ramen,Pack,2.3,
2505,2492,TWN,Brand F,Shoyu Ramen,Pack,3.2,
2506,2493,KOR,Brand G,Shoyu Ramen,Pack,3.3,
2507,2494,THA,Brand A,Shoyu Ramen,Pack,2.8,
2508,2495,TWN,Brand B,Onion Flavor,Pack,3.7,
2509,2496,JPN,Brand C,Demae Ramen Sesame,Pack,3.8,
2510,2497,KOR,Brand D,Kalgug-Su Assorted Clam,Pack,1.8,
2511,2498,JPN,Brand E,Demae Ramen Spicy Flavor,Pack,2,
2512,2499,JPN,Brand F,Demae Ramen Miso,Pack,2.8,
2513,2500,TWN,Brand G,Artificial Spicy Beef,Pack,3.5,
2514,2501,TWN,Brand A,Artificial Chicken,Pack,3.5,
2515,2502,JPN,Brand B,Kitsune Udon,Pack,3.3,
2516,2503,JPN,Brand C,Demae Ramen Seafood,Pack,2.5,
2517,2504,JPN,Brand D,Demae Ramen Prawn,Pack,3.3,
2518,2505,IDN,Brand E,Meatball Flavor,Pack,2.5,
2519,2506,IDN,Brand F,Mi Goreng Rendang,Pack,4.5,
2520,2507,JPN,Brand A,Demae Ramen Shoyu,Pack,4,
2521,2508,JPN,Brand B,Demae Ramen Five Spices Artificial Beef,Pack,3.5,
2522,2509,JPN,Brand C,Demae Ramen Tonkatsu Artificial Pork,Pack,3.5,
2523,2510,JPN,Brand D,Demae Ramen Satay,Pack,2.5,
2524,2511,JPN,Brand E,Demae Ramen XO Sauce Seafood,Pack,4,
2525,2512,CHN,Brand F,Spicy Fei- Chang Sweet Potato Noodle,Pack,1.8,
2526,2513,TWN,Brand G,Jah Jan Mien Instant Noodle With Fried Soybean Paste,Pack,4,
2527,2514,USA,Brand A,Ramen Noodle Soup Lime Chili Shrimp,Pack,2,
2528,2515,USA,Brand B,Ramen Noodle Soup Pork,Pack,4,
2529,2516,USA,Brand C,Top Ramen Oriental,Pack,2.5,
2530,2517,USA,Brand D,Chicken Flavor,Pack,3.5,
2531,2518,JPN,Brand E,Souper Meal Chicken Flavor With Vegetable Medley,Bowl,3,
2532,2519,IDN,Brand F,Rice Noodle Mania Lemon Masala,Pack,1.5,
2533,2520,IDN,Brand G,2 Minute Noodles Curry,Pack,2.5,
2534,2521,IDN,Brand A,Vegetable Atta Noodles Masala,Pack,2,
2535,2522,IDN,Brand B,Chinese Noodles Lemon Chicken Flavor,Pack,3.5,
2536,2523,TWN,Brand C,A-One Bun Tom Shrimp,Pack,3,
2537,2524,HKG,Brand D,Instant Fried Noodles With Chili Sauce,Tray,3,
2538,2525,HKG,Brand E,Instant Noodles With Sesame Oil & Soup Base,Pack,1,
2539,2526,CHN,Brand F,Favoury Pork Flavor,Pack,1,
2540,2527,CHN,Brand A,Spicy Seafood Flavor,Pack,3,
2541,2528,IDN,Brand B,Chicken,Cup,2,
2542,2529,IDN,Brand C,Chicken Curry,Pack,4,
2543,2530,IDN,Brand D,Curly Noodles With Grilled Chicken,Pack,5,
2544,2531,IDN,Brand E,Mi Goreng,Pack,5,
2545,2532,IDN,Brand F,Mi Goreng Pedas Hot,Pack,4.5,
2546,2533,IDN,Brand G,Shrimp Flavor,Pack,3,
2547,2534,IDN,Brand A,Mi Goreng Jumbo Barbecue Chicken,Pack,5,
2548,2535,IDN,Brand B,Seaweed Instant Noodle,Pack,3,
2549,2536,IDN,Brand C,Beef Ramen,Pack,5,
2550,2537,IDN,Brand D,Chicken Ramen,Pack,4.3,
2551,2538,TWN,Brand E,Shoyu Ramen,Bowl,0,
2552,2539,VNM,Brand F,Miso Ramen,Pack,2.8,
2553,2540,THA,Brand G,Curry Ramen,Bowl,0.5,
2554,2541,PHL,Brand A,Tom Yum Ramen,Pack,3,
2555,2542,PHL,Brand B,Chicken Instant Noodle,Bowl,3,
2556,2543,PHL,Brand C,Mushroom Instant Noodle,Pack,3,
2557,2544,PHL,Brand D,Beef and Mushroom Instant Noodle,Pack,3,
2558,2545,PHL,Brand E,Kimchi Ramen,Pack,3,
2559,2546,THA,Brand F,Shoyu Ramen,Pack,3,
2560,2547,USA,Brand A,Shoyu Ramen,Pack,2,
2561,2548,SGP,Brand B,Shoyu Ramen,Pack,3.8,
2562,2549,SGP,Brand C,Mi Hai Cua Crab Flavor,Pack,3.5,
2563,2550,JPN,Brand D,Ippeichan Yakisoba,Tray,4,
2564,2551,JPN,Brand E,Special Duck,Pack,1,
2565,2552,THA,Brand F,Tom Yum Shrimp,Bowl,3.5,
2566,2553,JPN,Brand G,Chikin Ramen,Pack,5,
2567,2554,JPN,Brand A,Demae Ramen Curry Flavor,Pack,4,
2568,2555,JPN,Brand B,Soba Noodles With Mayo Mustard Squirt,Pack,4,
2569,2556,JPN,Brand C,Demae Ramen Spicy Flavor,Pack,3,
2570,2557,JPN,Brand D,Demae Ramen Spicy Seafood With Chili Pepper,Pack,2,
2571,2558,USA,Brand E,Top Ramen Creamy Chicken,Pack,4.5,
2572,2559,KOR,Brand F,Ansungtangmyun Noodle Soup,Pack,3.8,
2573,2560,KOR,Brand G,Seaweed Instant Noodle,Pack,4,
2574,2561,KOR,Brand A,Beef Ramen,Pack,3.5,
2575,2562,KOR,Brand B,Chicken Ramen,Pack,4,
2576,2563,KOR,Brand C,Shoyu Ramen,Pack,3.5,
2577,2564,PHL,Brand D,Miso Ramen,Pack,2.5,
2578,2565,KOR,Brand E,Curry Ramen,Pack,3.5,
2579,2566,KOR,Brand F,Tom Yum Ramen,Pack,2.5,
2580,2567,KOR,Brand A,Chicken Instant Noodle,Pack,3.5,
2581,2568,JPN,Brand B,Mushroom Instant Noodle,Pack,5,
2582,2569,JPN,Brand C,Beef and Mushroom Instant Noodle,Pack,2.5,
2583,2570,KOR,Brand D,Kimchi Ramen,Pack,2,
2584,2571,USA,Brand E,Shoyu Ramen,Pack,1.5,
2585,2572,KOR,Brand F,Shoyu Ramen,Cup,2,
2586,2573,TWN,Brand G,Shoyu Ramen,Pack,3,
2587,2574,VNM,Brand A,Mushroom Pork,Pack,1,
2588,2575,VNM,Brand B,Nam Vang,Pack,2.5,
2589,2576,VNM,Brand C,"Hu Tiu Nam Vang [""Phnom Penh"" style] Asian Style Instant Rice Noodles",Bowl,3.5,
2590,2577,THA,Brand D,Oriental Style Instant Noodles,Pack,1,
2591,2578,THA,Brand E,Tom Yum Shrimp,Pack,2,
2592,2579,THA,Brand F,Tom Yum Chili Flavor,Pack,2,
2593,2580,USA,Brand G,Miso Ramen,Pack,0.5,
2605,2581,THA,Brand F,Shoyu Ramen,Pack,3,
2606,2582,USA,Brand A,Shoyu Ramen,Pack,2,
2607,2583,SGP,Brand B,Shoyu Ramen,Pack,3.8,
2608,2584,SGP,Brand C,Mi Hai Cua Crab Flavor,Pack,3.5,
2609,2585,JPN,Brand D,Ippeichan Yakisoba,Tray,4,
2610,2586,JPN,Brand E,Special Duck,Pack,1,
2611,2587,THA,Brand F,Tom Yum Shrimp,Bowl,3.5,
2612,2588,JPN,Brand G,Chikin Ramen,Pack,5,
2613,2589,JPN,Brand A,Demae Ramen Curry Flavor,Pack,4,
2614,2590,JPN,Brand B,Soba Noodles With Mayo Mustard Squirt,Pack,4,
